season_id,competition_id,competition_name,competition_group,matchday,fixture_date,fixture_index,home_team_name_source,away_team_name_source,home_score,away_score,raw_line,data_confidence,notes
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,31,2026-04-05,8,CE Sabadell FC,Betis Deportivo Balompié,,,CE Sabadell FC Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,31,2026-04-05,9,Real Murcia CF,Atlético Madrileño,,,Real Murcia CF 1 Atlético Madrileño,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,32,2026-04-12,0,Atlético Madrileño,Marbella FC,,,Atlético Madrileño Marbella FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,32,2026-04-12,1,Sevilla Atlético,CE Sabadell FC,,,Sevilla Atlético CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,32,2026-04-12,2,SD Tarazona,AD Alcorcón,2,0,SD Tarazona 2 0 AD Alcorcón,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,32,2026-04-12,3,Betis Deportivo Balompié,CD Eldense,,,Betis Deportivo Balompié CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,32,2026-04-12,4,Gimnàstic de Tarragona,Real Murcia CF,,,Gimnàstic de Tarragona Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,32,2026-04-12,5,FC Cartagena,Antequera CF,,,FC Cartagena Antequera CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,32,2026-04-12,6,UD Ibiza,Juventud de Torremolinos CF,,,UD Ibiza Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,32,2026-04-12,7,"Villarreal CF ""B""",Algeciras CF,,,"Villarreal CF ""B"" 0 Algeciras CF",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,32,2026-04-12,8,CE Europa,CD Teruel,,,CE Europa 0 CD Teruel,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,32,2026-04-12,9,Hércules de Alicante CF,Atlético Sanluqueño CF,,,Hércules de Alicante CF Atlético Sanluqueño CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,33,2026-04-19,0,Real Murcia CF,Antequera CF,,,Real Murcia CF 3 Antequera CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,33,2026-04-19,1,Atlético Sanluqueño CF,CE Europa,,,Atlético Sanluqueño CF 3 CE Europa,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,33,2026-04-19,2,UD Ibiza,Sevilla Atlético,,,UD Ibiza Sevilla Atlético,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,33,2026-04-19,3,Marbella FC,Gimnàstic de Tarragona,,,Marbella FC Gimnàstic de Tarragona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,33,2026-04-19,4,CD Teruel,Atlético Madrileño,,,CD Teruel Atlético Madrileño,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,33,2026-04-19,5,AD Alcorcón,"Villarreal CF ""B""",,,"AD Alcorcón Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,33,2026-04-19,6,Juventud de Torremolinos CF,Betis Deportivo Balompié,,,Juventud de Torremolinos CF 2 Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,33,2026-04-19,7,Algeciras CF,SD Tarazona,,,Algeciras CF SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,33,2026-04-19,8,CE Sabadell FC,Hércules de Alicante CF,,,CE Sabadell FC 1 Hércules de Alicante CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,33,2026-04-19,9,CD Eldense,FC Cartagena,,,CD Eldense 1 FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,34,2026-04-26,0,Atlético Madrileño,Betis Deportivo Balompié,,,Atlético Madrileño Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,34,2026-04-26,1,Atlético Sanluqueño CF,AD Alcorcón,,,Atlético Sanluqueño CF 1 AD Alcorcón,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,34,2026-04-26,2,"Villarreal CF ""B""",UD Ibiza,,,"Villarreal CF ""B"" UD Ibiza",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,34,2026-04-26,3,Antequera CF,CD Eldense,,,Antequera CF CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,34,2026-04-26,4,CE Europa,Real Murcia CF,,,CE Europa 0 Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,34,2026-04-26,5,Hércules de Alicante CF,CD Teruel,,,Hércules de Alicante CF CD Teruel,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,34,2026-04-26,6,SD Tarazona,Juventud de Torremolinos CF,0,0,SD Tarazona 0 0 Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,34,2026-04-26,7,Sevilla Atlético,Algeciras CF,,,Sevilla Atlético Algeciras CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,34,2026-04-26,8,Marbella FC,CE Sabadell FC,,,Marbella FC CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,34,2026-04-26,9,FC Cartagena,Gimnàstic de Tarragona,,,FC Cartagena Gimnàstic de Tarragona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,35,2026-05-03,0,AD Alcorcón,CE Europa,,,AD Alcorcón 0 CE Europa,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,35,2026-05-03,1,Algeciras CF,FC Cartagena,,,Algeciras CF FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,35,2026-05-03,2,Gimnàstic de Tarragona,Sevilla Atlético,,,Gimnàstic de Tarragona 1 Sevilla Atlético,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,35,2026-05-03,3,Betis Deportivo Balompié,Antequera CF,,,Betis Deportivo Balompié 1 Antequera CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,35,2026-05-03,4,Juventud de Torremolinos CF,Atlético Madrileño,,,Juventud de Torremolinos CF 1 Atlético Madrileño,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,35,2026-05-03,5,"Villarreal CF ""B""",Hércules de Alicante CF,,,"Villarreal CF ""B"" 1 Hércules de Alicante CF",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,35,2026-05-03,6,CD Teruel,SD Tarazona,,,CD Teruel SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,35,2026-05-03,7,UD Ibiza,Atlético Sanluqueño CF,,,UD Ibiza 0 Atlético Sanluqueño CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,35,2026-05-03,8,CE Sabadell FC,Real Murcia CF,,,CE Sabadell FC Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,35,2026-05-03,9,CD Eldense,Marbella FC,,,CD Eldense Marbella FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,36,2026-05-10,0,FC Cartagena,AD Alcorcón,,,FC Cartagena 2 AD Alcorcón,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,36,2026-05-10,1,Atlético Madrileño,CE Sabadell FC,,,Atlético Madrileño CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,36,2026-05-10,2,Hércules de Alicante CF,UD Ibiza,,,Hércules de Alicante CF UD Ibiza,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,36,2026-05-10,3,Atlético Sanluqueño CF,Algeciras CF,,,Atlético Sanluqueño CF 0 Algeciras CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,36,2026-05-10,4,Marbella FC,Juventud de Torremolinos CF,,,Marbella FC 0 Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,36,2026-05-10,5,Sevilla Atlético,CD Eldense,,,Sevilla Atlético 2 CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,36,2026-05-10,6,CE Europa,"Villarreal CF ""B""",,,"CE Europa 3 Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,36,2026-05-10,7,SD Tarazona,Gimnàstic de Tarragona,,,SD Tarazona Gimnàstic de Tarragona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,36,2026-05-10,8,Antequera CF,CD Teruel,,,Antequera CF CD Teruel,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,36,2026-05-10,9,Real Murcia CF,Betis Deportivo Balompié,,,Real Murcia CF 1 Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,37,2026-05-17,0,AD Alcorcón,Marbella FC,,,AD Alcorcón Marbella FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,37,2026-05-17,1,Algeciras CF,Hércules de Alicante CF,,,Algeciras CF 2 Hércules de Alicante CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,37,2026-05-17,2,Betis Deportivo Balompié,SD Tarazona,,,Betis Deportivo Balompié 3 SD Tarazona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,37,2026-05-17,3,CD Eldense,Atlético Madrileño,,,CD Eldense Atlético Madrileño,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,37,2026-05-17,4,Juventud de Torremolinos CF,Real Murcia CF,,,Juventud de Torremolinos CF Real Murcia CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,37,2026-05-17,5,UD Ibiza,FC Cartagena,,,UD Ibiza 3 FC Cartagena,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,37,2026-05-17,6,Gimnàstic de Tarragona,CE Europa,,,Gimnàstic de Tarragona 2 CE Europa,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,37,2026-05-17,7,CE Sabadell FC,Antequera CF,,,CE Sabadell FC Antequera CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,37,2026-05-17,8,CD Teruel,Atlético Sanluqueño CF,,,CD Teruel Atlético Sanluqueño CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,37,2026-05-17,9,"Villarreal CF ""B""",Sevilla Atlético,,,"Villarreal CF ""B"" 2 Sevilla Atlético",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,38,2026-05-24,0,Marbella FC,CD Teruel,,,Marbella FC CD Teruel,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,38,2026-05-24,1,Hércules de Alicante CF,Gimnàstic de Tarragona,,,Hércules de Alicante CF 1 Gimnàstic de Tarragona,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,38,2026-05-24,2,CE Europa,UD Ibiza,3,2,CE Europa 3 2 UD Ibiza,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,38,2026-05-24,3,Antequera CF,Juventud de Torremolinos CF,3,1,Antequera CF 3 1 Juventud de Torremolinos CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,38,2026-05-24,4,Atlético Sanluqueño CF,"Villarreal CF ""B""",,,"Atlético Sanluqueño CF 1 Villarreal CF ""B""",high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,38,2026-05-24,5,Sevilla Atlético,AD Alcorcón,,,Sevilla Atlético AD Alcorcón,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,38,2026-05-24,6,SD Tarazona,CE Sabadell FC,,,SD Tarazona CE Sabadell FC,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,38,2026-05-24,7,Atlético Madrileño,Algeciras CF,,,Atlético Madrileño Algeciras CF,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,38,2026-05-24,8,FC Cartagena,Betis Deportivo Balompié,,,FC Cartagena Betis Deportivo Balompié,high,Parsed from Grupo 2 probe calendar-view line structure.
2025-26,PRIMERA_FEDERACION,Primera Federación,Grupo 2,38,2026-05-24,9,Real Murcia CF,CD Eldense,,,Real Murcia CF 3 CD Eldense,high,Parsed from Grupo 2 probe calendar-view line structure.
